Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
8/4/2017 0:00,12648.8847,1420.34569,2418.729942,835.721674,13624.24722,3568.399926,6936.499399,1166.601655,42619.4302
8/4/2017 1:00,12076.97347,1342.767448,2360.418344,791.337852,12723.07849,3403.122738,6490.870151,1102.591614,40291.1601
8/4/2017 2:00,11690.78856,1287.569221,2309.677753,762.677935,12061.84487,3267.823219,6165.566122,1058.570192,38604.51788
8/4/2017 3:00,11530.2713,1253.414741,2289.103975,745.504876,11711.82367,3195.646573,5982.094732,1034.680681,37742.54054
8/4/2017 4:00,11566.86992,1241.069352,2278.799444,745.421759,11661.21417,3164.633845,5929.968334,1022.500852,37610.47768
8/4/2017 5:00,11912.73408,1243.291232,2300.894732,762.156059,12037.36548,3221.283568,6124.014129,1036.998241,38638.73752
8/4/2017 6:00,12310.92308,1345.107602,2337.499969,798.273007,12743.46826,3361.150273,6509.526317,1077.079625,40483.02812
8/4/2017 7:00,12577.27468,1406.24853,2345.286021,818.526596,13131.42026,3416.787692,6666.11348,1115.871565,41477.52882
8/4/2017 8:00,13407.70112,1483.289889,2396.50728,869.892378,14074.56594,3617.24035,7129.68996,1184.680503,44163.56742
8/4/2017 9:00,14522.81786,1673.800063,2484.994316,938.192281,15389.29816,3888.705249,7790.81352,1277.175383,47965.79683
8/4/2017 10:00,15641.01963,1809.158313,2572.55029,1014.771579,16943.41821,4227.731751,8540.577637,1385.923603,52135.15102
8/4/2017 11:00,16603.23297,1928.384531,2662.285776,1086.569005,18364.26245,4568.281286,9259.825126,1497.596225,55970.43737
8/4/2017 12:00,17261.00197,2026.165965,2736.020164,1148.6305,19613.84086,4855.883263,9836.98663,1573.48948,59052.01884
8/4/2017 13:00,17535.82548,2093.980809,2806.948714,1201.51849,20689.8065,5104.546044,10354.24121,1643.245816,61430.11307
8/4/2017 14:00,17411.74874,2186.307059,2854.344432,1236.968559,21446.68162,5276.343801,10722.63029,1692.16129,62827.18579
8/4/2017 15:00,17297.27914,2210.629635,2872.11447,1265.528183,21913.03262,5392.206975,10912.71475,1740.1098,63603.61557
8/4/2017 16:00,17479.24637,2156.840434,2890.536018,1273.379439,22178.02997,5425.446298,11055.44873,1781.244642,64240.1719
8/4/2017 17:00,17471.54763,2179.982236,2857.937188,1235.146342,21751.92038,5310.426423,11217.41874,1766.478616,63790.85756
8/4/2017 18:00,16794.89787,2137.910437,2828.945962,1191.234359,20749.75587,5109.329506,11074.88504,1728.93804,61615.89708
8/4/2017 19:00,15993.05941,2047.182445,2795.805409,1142.766061,19694.43275,4894.088623,10628.47471,1663.681509,58859.49091
8/4/2017 20:00,15519.11147,1976.316623,2729.055737,1096.385731,18788.05263,4783.023034,10183.0708,1592.704239,56667.72026
8/4/2017 21:00,14999.4806,1892.587772,2697.578783,1054.545618,17985.35695,4662.638917,9750.280849,1532.627519,54575.09701
8/4/2017 22:00,14210.9985,1750.32697,2620.351138,983.77633,16697.05303,4443.25511,9108.434459,1437.038034,51251.23357
8/4/2017 23:00,13336.43425,1621.710552,2528.402301,921.146242,15363.51325,4184.56543,8360.983833,1331.711781,47648.46763
8/5/2017 0:00,12519.4237,1491.362861,2463.523586,852.476467,14192.04324,3931.414175,7651.721755,1250.417309,44352.3831
8/5/2017 1:00,11919.69105,1395.790072,2407.37647,808.301374,13265.52586,3717.586254,7072.063671,1182.894275,41769.22902
8/5/2017 2:00,11471.58564,1333.055608,2365.074812,782.284862,12643.69024,3547.262049,6658.068946,1136.572775,39937.59494
8/5/2017 3:00,11200.25785,1287.101973,2336.794706,758.405743,12186.18125,3437.009487,6334.390829,1101.329459,38641.4713
8/5/2017 4:00,11055.58865,1252.416128,2315.709734,748.160418,11921.4707,3354.144329,6166.265731,1077.839308,37891.595
8/5/2017 5:00,11135.44551,1250.541635,2317.687535,754.023502,11946.11787,3320.626112,6163.121169,1079.375211,37966.93854
8/5/2017 6:00,11290.48915,1268.645926,2334.020624,759.293487,12092.13594,3344.274253,6268.363798,1089.705602,38446.92877
8/5/2017 7:00,11455.56527,1230.930145,2325.001975,766.037904,12354.30312,3336.520864,6357.126161,1098.665017,38924.15046
8/5/2017 8:00,12432.99076,1326.39948,2381.48068,829.324827,13431.8693,3587.064226,6804.314602,1174.314037,41967.75792
8/5/2017 9:00,13706.87644,1472.019169,2497.144553,904.712044,15008.93004,3934.839008,7538.722112,1278.860976,46342.10434
8/5/2017 10:00,14902.44631,1631.435827,2602.647149,991.833811,16723.60737,4337.583867,8366.034393,1387.303266,50942.892
8/5/2017 11:00,15765.39002,1847.012018,2692.237102,1074.321575,18343.42579,4678.635034,9182.313691,1489.577951,55072.91319
8/5/2017 12:00,15812.88462,1949.568118,2764.742243,1132.832568,19607.26422,4950.140258,9851.679524,1575.971658,57645.08321
8/5/2017 13:00,15234.25631,2050.848323,2825.994221,1179.200574,20481.3204,5140.351561,10350.66722,1648.701932,58911.34053
8/5/2017 14:00,15187.56595,2137.137069,2878.141143,1216.00933,21069.89806,5260.667437,10709.91754,1702.102369,60161.43891
8/5/2017 15:00,15845.70372,2150.700476,2914.988149,1236.093488,21607.79076,5317.468959,10918.87246,1744.743169,61736.36119
8/5/2017 16:00,16513.89385,2192.44936,2940.440034,1233.834535,21817.48189,5318.044654,11070.1497,1763.985815,62850.27983
8/5/2017 17:00,16661.98245,2161.811754,2931.18292,1208.247682,21799.55406,5234.02961,11020.14297,1770.194136,62787.14558
8/5/2017 18:00,16381.16622,2120.301592,2891.614573,1162.585142,21294.9136,5065.801068,10807.33034,1738.963869,61462.67641
8/5/2017 19:00,15840.08903,1992.356223,2849.882835,1125.462362,20314.22269,4860.396089,10430.25374,1663.155865,59075.81883
8/5/2017 20:00,15517.45054,1951.125611,2785.635475,1092.473704,19524.91152,4753.920125,10171.72569,1602.856911,57400.09958
8/5/2017 21:00,15110.82193,1881.834162,2749.574791,1062.294827,18904.94909,4631.995597,9854.769861,1552.037773,55748.27803
8/5/2017 22:00,14413.05095,1773.530182,2664.035685,1012.06957,17802.92718,4409.976324,9262.469345,1474.923143,52812.98238
8/5/2017 23:00,13715.78016,1657.726497,2591.622325,959.18555,16591.2962,4191.60004,8566.289048,1389.152495,49662.65231
8/6/2017 0:00,12998.15801,1548.467182,2520.874879,916.083503,15480.01815,3958.511148,7903.557229,1324.345864,46650.01597
8/6/2017 1:00,12416.56386,1467.742419,2458.659672,876.546856,14583.52067,3764.856085,7357.772923,1258.894067,44184.55655
8/6/2017 2:00,11969.65693,1405.074025,2402.549098,852.384246,13954.9856,3614.317851,6930.712221,1196.430052,42326.11003
8/6/2017 3:00,11636.75232,1357.212123,2353.641841,831.181241,13430.13741,3502.575651,6631.054022,1160.29047,40902.84508
8/6/2017 4:00,11455.88382,1335.131054,2322.837028,813.796435,13089.39275,3437.388705,6400.000264,1130.777116,39985.20717
8/6/2017 5:00,11401.82552,1347.802562,2317.925041,805.204678,12922.21275,3417.288406,6317.484433,1112.712207,39642.4556
8/6/2017 6:00,11351.85265,1337.894581,2314.642838,809.788904,12958.34009,3423.228663,6336.121756,1101.17842,39633.0479
8/6/2017 7:00,11438.78948,1325.412041,2300.372359,802.054781,13021.9855,3395.811485,6367.519463,1101.371772,39753.31688
8/6/2017 8:00,12232.69504,1443.289836,2348.715373,833.603438,13765.09743,3575.899813,6721.728947,1163.938001,42084.96787
8/6/2017 9:00,13229.53014,1580.27958,2423.004174,880.638609,15083.05498,3872.17503,7189.710798,1251.852487,45510.2458
8/6/2017 10:00,14313.54818,1690.166917,2540.933554,925.918253,16637.17887,4203.603537,7655.169496,1341.382896,49307.9017
8/6/2017 11:00,15415.35965,1815.639674,2665.771455,964.310505,18019.3693,4497.610919,8124.472336,1437.894264,52940.42811
8/6/2017 12:00,16053.57392,1943.050362,2773.538404,1015.272963,19210.42057,4781.845851,8730.90495,1538.2508,56046.85782
8/6/2017 13:00,16217.59354,2024.17795,2871.918528,1066.584914,20394.03356,5024.427543,9349.301983,1636.168866,58584.20688
8/6/2017 14:00,16171.12562,2080.115992,2940.404078,1112.51542,21331.17648,5187.900886,9819.089398,1705.062005,60347.38988
8/6/2017 15:00,15597.14924,2133.51559,2982.075284,1135.562229,21975.52402,5282.598307,10254.16295,1726.924742,61087.51236
8/6/2017 16:00,15036.20645,2167.395596,3003.020637,1140.323423,22377.7085,5361.101674,10668.73514,1690.71177,61445.20319
8/6/2017 17:00,14937.74911,2174.353579,2978.920332,1115.24671,22123.16768,5332.550262,10941.3989,1642.041121,61245.4277
8/6/2017 18:00,14923.12689,2096.142657,2950.837141,1067.898693,21281.82095,5227.533613,10878.67,1595.280881,60021.31083
8/6/2017 19:00,14852.18945,2030.730932,2893.65771,1018.593276,20334.58178,5043.540036,10608.75087,1536.669557,58318.7136
8/6/2017 20:00,14994.01481,1975.687907,2826.000385,994.870384,19425.97094,4976.453434,10416.57771,1494.464212,57104.03977
8/6/2017 21:00,14780.60444,1916.293747,2759.644671,957.91729,18288.01888,4878.760634,10124.68778,1463.635996,55169.56344
8/6/2017 22:00,14253.56785,1793.418061,2664.748336,896.473074,16722.31866,4654.693669,9454.072942,1385.314273,51824.60687
8/6/2017 23:00,13454.01852,1653.136755,2491.272585,829.063761,15117.01031,4364.787665,8650.525608,1283.567693,47843.3829
8/7/2017 0:00,12871.65949,1540.034042,2429.739098,781.995756,13904.6631,4127.505795,7924.897559,1204.403509,44784.89834
8/7/2017 1:00,12503.25655,1456.801383,2387.961581,743.486275,13113.34475,3948.811141,7342.82559,1143.48058,42639.96785
8/7/2017 2:00,12327.81107,1362.064435,2350.413318,724.445423,12586.15643,3807.717651,6917.863968,1109.885577,41186.35786
8/7/2017 3:00,12324.55857,1359.632228,2321.544194,714.429785,12159.67744,3709.577938,6670.04383,1089.850498,40349.31449
8/7/2017 4:00,12483.9006,1349.734971,2312.867078,714.6567,12096.26233,3665.619647,6590.181705,1078.448535,40291.67156
8/7/2017 5:00,12874.13857,1385.302838,2318.380951,741.558671,12502.78855,3725.034311,6767.942103,1084.298292,41399.44428
8/7/2017 6:00,13364.99795,1468.285929,2367.068485,790.12677,13276.60855,3877.968451,6984.16717,1124.03051,43253.25381
8/7/2017 7:00,13427.11252,1511.930773,2358.47626,810.22615,13606.86045,3888.787793,6729.058967,1149.12608,43481.57899
8/7/2017 8:00,13844.386,1563.967077,2395.497349,840.373795,14132.86926,4043.662204,6688.19248,1183.708468,44692.65664
8/7/2017 9:00,14384.36229,1599.712025,2456.54129,876.937532,14903.40733,4282.414892,6790.432148,1221.242244,46515.04975
8/7/2017 10:00,14700.59987,1642.502801,2552.511173,907.458499,15877.40788,4537.957956,6894.586393,1246.182244,48359.20682
8/7/2017 11:00,14870.87492,1699.557389,2649.750722,940.960524,16943.23404,4759.875635,6933.368544,1285.657644,50083.27941
8/7/2017 12:00,14568.48299,1702.428005,2709.96041,967.064396,18100.18147,4965.858272,6965.795171,1314.596568,51294.36727
8/7/2017 13:00,14163.11274,1732.087495,2771.089691,991.555652,19165.78259,5127.93276,6990.484991,1361.651019,52303.69694
8/7/2017 14:00,14023.81849,1753.150674,2824.678589,1005.055841,19980.91875,5230.332532,7223.604443,1375.782001,53417.34132
8/7/2017 15:00,14237.40755,1746.325833,2884.758837,1024.338922,20516.94698,5281.438985,7628.49053,1421.238718,54740.94636
8/7/2017 16:00,14413.73071,1746.944788,2893.910597,1036.579274,20647.60586,5255.063404,8094.275073,1459.651643,55547.76135
8/7/2017 17:00,14509.20221,1699.298507,2868.905221,1027.993761,20266.59425,5142.789136,8521.801207,1468.869626,55505.45391
8/7/2017 18:00,14258.57412,1710.781062,2842.375356,1004.508952,19482.61708,4964.680966,8718.856327,1452.857033,54435.2509
8/7/2017 19:00,14025.12619,1646.0793,2788.27047,977.89525,18528.69554,4787.131428,8476.23316,1409.600112,52639.03145
8/7/2017 20:00,14166.6886,1630.825715,2733.356957,961.150658,17866.00286,4738.785421,8332.686723,1372.870768,51802.36769
8/7/2017 21:00,13924.82446,1634.553824,2687.45026,936.174974,17203.15435,4609.214593,8066.786147,1337.371864,50399.53048
8/7/2017 22:00,13278.45745,1522.184553,2595.81554,882.603946,15908.14607,4332.464993,7436.509709,1264.641585,47220.82385
8/7/2017 23:00,12519.9171,1406.299752,2500.500211,822.298498,14489.98054,4023.891406,6697.966695,1176.759482,43637.61369
8/8/2017 0:00,11737.86295,1348.234373,2406.48807,778.761118,13296.64177,3743.706122,6133.027889,1107.7105,40552.43279
8/8/2017 1:00,11186.97549,1295.497307,2331.442781,745.058858,12477.62267,3528.514465,5735.349439,1064.107939,38364.56895
8/8/2017 2:00,10811.96288,1250.104612,2297.019697,723.306397,11934.19997,3366.749037,5538.021925,1034.63237,36955.99689
8/8/2017 3:00,10620.69077,1233.894164,2268.089411,711.7625,11659.74554,3251.906459,5411.873932,1019.099416,36177.06219
8/8/2017 4:00,10701.77671,1232.948454,2271.06754,709.57848,11711.14001,3211.287181,5439.331197,1016.03471,36293.16428
8/8/2017 5:00,11092.83274,1289.476534,2291.334101,731.835687,12287.8338,3268.50743,5684.08304,1041.795156,37687.69849
8/8/2017 6:00,11639.7033,1374.699158,2331.199538,772.668851,13130.4321,3440.602593,6126.966577,1095.320918,39911.59303
8/8/2017 7:00,11700.93913,1423.926116,2358.501225,786.490351,13482.30688,3473.213907,6335.873342,1128.122381,40689.37333
8/8/2017 8:00,12105.75616,1485.8427,2380.053063,824.62261,13911.0018,3638.140888,6707.986043,1156.767004,42210.17028
8/8/2017 9:00,12634.89084,1550.151932,2418.171718,870.496784,14602.64025,3978.237448,7206.672052,1207.371167,44468.63219
8/8/2017 10:00,13122.72422,1620.148382,2462.175873,929.980221,15460.26371,4354.584789,7760.273295,1261.748565,46971.89905
8/8/2017 11:00,13554.52668,1697.30544,2514.594647,982.969261,16365.23591,4725.352815,8295.789409,1323.088555,49458.86272
8/8/2017 12:00,14010.25012,1768.587661,2548.243113,1034.922948,17334.57964,5034.950189,8775.965181,1371.592018,51879.09087
8/8/2017 13:00,14430.73901,1824.305807,2632.051946,1086.334304,18323.85985,5286.395181,9162.006007,1420.2885,54165.9806
8/8/2017 14:00,14855.40323,1814.801082,2694.377411,1124.029652,18977.64702,5449.022928,9385.068879,1467.178026,55767.52823
8/8/2017 15:00,15436.26957,1849.050934,2750.228925,1149.92608,19459.30973,5543.623556,9590.629155,1513.038926,57292.07687
8/8/2017 16:00,15881.947,1851.496078,2778.556077,1160.914804,19715.06531,5550.393837,9816.372296,1533.477581,58288.22299
8/8/2017 17:00,15887.7759,1840.017627,2771.289089,1147.716531,19714.74395,5443.055098,10000.53937,1507.908448,58313.04601
8/8/2017 18:00,15370.45562,1861.469477,2755.613978,1117.879968,19258.43001,5239.91861,9924.757445,1473.230417,57001.75553
8/8/2017 19:00,14932.94036,1786.772932,2721.924501,1068.084285,18409.79421,5023.530979,9605.96882,1427.525415,54976.5415
8/8/2017 20:00,14781.26318,1758.563847,2659.140949,1031.936592,17713.4761,4899.253979,9296.208231,1392.524251,53532.36713
8/8/2017 21:00,14366.04153,1707.719249,2641.231812,997.880555,17085.91821,4756.750078,8918.554594,1363.401943,51837.49797
8/8/2017 22:00,13533.59583,1602.858301,2547.669339,926.886961,15713.74321,4460.994552,8225.125014,1277.82835,48288.70156
8/8/2017 23:00,12582.57973,1475.079298,2440.287769,851.374228,14192.91644,4115.89931,7449.946144,1177.302139,44285.38507
8/9/2017 0:00,11785.04442,1370.951579,2379.293991,791.008278,12973.08463,3822.140076,6790.836593,1112.47942,41024.83899
8/9/2017 1:00,11259.44122,1315.518488,2330.489613,753.784522,12145.81836,3619.548156,6319.982134,1064.468057,38809.05055
8/9/2017 2:00,10896.89491,1277.35616,2287.97842,728.621271,11568.37307,3466.502232,5996.942604,1030.576345,37253.24501
8/9/2017 3:00,10717.8447,1246.588644,2259.604507,712.860163,11249.11098,3344.829535,5808.586551,1005.714389,36345.13947
8/9/2017 4:00,10799.68596,1254.675871,2247.41119,712.006081,11300.0765,3289.581582,5765.627516,986.247166,36355.31187
8/9/2017 5:00,11244.52246,1231.307866,2269.968257,729.220041,11811.26526,3329.369129,5956.035766,997.984568,37569.67335
8/9/2017 6:00,11864.29968,1323.0982,2323.69358,766.942111,12669.20545,3487.139851,6368.337923,1051.982845,39854.69964
8/9/2017 7:00,12091.27672,1368.921746,2335.504882,787.459226,13056.90399,3522.902376,6551.028888,1095.15021,40809.14803
8/9/2017 8:00,12681.83034,1413.853651,2376.704863,837.014243,13724.91995,3722.850246,6849.044515,1139.16198,42745.37978
8/9/2017 9:00,13606.47268,1478.673888,2467.574838,896.874945,14805.78441,4065.803716,7349.610754,1222.435431,45893.23066
8/9/2017 10:00,14591.26317,1550.860808,2561.019033,960.674049,15917.40407,4448.969512,7967.586442,1309.51071,49307.2878
8/9/2017 11:00,15496.99193,1618.153612,2665.334989,1027.479127,17071.6748,4825.192029,8621.168456,1419.722297,52745.71723
8/9/2017 12:00,16195.11706,1678.63726,2735.138738,1082.205155,18164.52536,5123.4241,9234.600324,1497.996776,55711.64477
8/9/2017 13:00,16987.82157,1733.475987,2813.327424,1134.09323,19145.49284,5365.83206,9768.242219,1578.217269,58526.5026
8/9/2017 14:00,17748.64086,1783.064371,2907.459428,1179.446826,19929.85532,5533.812685,10194.26722,1643.452585,60919.99929
8/9/2017 15:00,18214.28381,1815.718072,2939.067884,1203.773718,20523.28041,5595.604012,10460.70724,1698.677568,62451.11271
8/9/2017 16:00,18424.13299,1823.518145,2962.621343,1216.569578,20936.71393,5589.701292,10720.63187,1734.806522,63408.69567
8/9/2017 17:00,18355.80347,1832.18217,2955.109601,1211.61863,20945.05854,5483.745404,10792.42543,1718.881194,63294.82443
8/9/2017 18:00,17865.14256,1831.441538,2938.511137,1188.919788,20449.50227,5289.955223,10614.87615,1689.56089,61867.90955
8/9/2017 19:00,17216.67361,1775.139286,2895.463976,1148.338739,19561.52453,5036.885584,10202.62415,1622.026332,59458.67621
8/9/2017 20:00,16856.36701,1736.03348,2820.26529,1104.751006,18832.59791,4926.209526,9842.153131,1542.702019,57661.07937
8/9/2017 21:00,16252.66515,1685.812601,2780.062613,1064.678624,18112.9167,4782.280367,9405.534563,1487.221827,55571.17244
8/9/2017 22:00,15281.88234,1566.360444,2683.912183,982.504964,16713.98233,4485.161974,8605.925876,1390.540791,51710.27091
8/9/2017 23:00,14230.17565,1436.717767,2578.6518,909.875941,15144.90481,4148.901177,7842.820998,1280.871159,47572.9193
8/10/2017 0:00,13314.44327,1350.87593,2486.046854,855.140094,13932.53239,3853.422564,7171.670051,1190.2941,44154.42525
8/10/2017 1:00,12643.78706,1285.637739,2429.407087,815.688628,13073.82869,3619.302549,6681.758355,1130.835365,41680.24547
8/10/2017 2:00,12163.97079,1246.045999,2392.093942,791.905433,12450.57047,3444.135978,6332.278334,1093.454325,39914.45527
8/10/2017 3:00,11886.58032,1223.97763,2362.402874,767.788771,12091.82711,3335.852109,6113.293615,1067.025227,38848.74765
8/10/2017 4:00,11862.90997,1231.015217,2342.808779,762.701162,12012.7846,3271.291612,6055.550623,1053.852594,38592.91456
8/10/2017 5:00,12239.8187,1280.529771,2358.337513,782.24648,12441.47843,3323.202596,6212.444157,1065.424034,39703.48168
8/10/2017 6:00,12777.13005,1368.449388,2398.273383,823.702307,13213.3149,3480.249602,6633.653795,1110.954181,41805.72761
8/10/2017 7:00,13010.46791,1411.247762,2400.702179,834.006553,13533.89813,3503.697018,6819.403647,1133.915933,42647.33913
8/10/2017 8:00,13885.11574,1492.574349,2454.541403,881.870978,14383.15517,3716.430603,7198.587697,1190.710465,45202.9864
8/10/2017 9:00,15040.42665,1601.81451,2550.707256,941.237812,15736.82879,4033.542693,7816.020746,1276.704305,48997.28277
8/10/2017 10:00,16244.18171,1738.229164,2646.347142,1027.614142,17307.76398,4361.196228,8506.724899,1382.683534,53214.74079
